Chr	Start	End	Name	Null	Strand	ExcludedBases	Coverage	IntronDepth	IntronDepth25Percentile	IntronDepth50Percentile	IntronDepth75Percentile	ExonToIntronReadsLeft	ExonToIntronReadsRight	IntronDepthFirst50bp	IntronDepthLast50bp	SpliceLeft	SpliceRight	SpliceExact	IRratio	Warnings
2	161385571	161391103	PSMD14/ENSG00000115233/clean	0	+	10	0.109562	0	0	0	0	60	1	0	0	2214	2212	2212	4.94834e-05	NonUniformIntronCover
2	161391178	161395077	PSMD14/ENSG00000115233/clean	0	+	10	0.0845976	0	0	0	0	1	9	0	9	2297	2298	2296	3.68122e-05	NonUniformIntronCover
2	161395203	161408836	PSMD14/ENSG00000115233/clean	0	+	10	0.487411	0.768483	0	0	5	97	24	1	28.1	2674	2674	2674	0.000182245	NonUniformIntronCover
2	161408899	161411301	PSMD14/ENSG00000115233/clean	0	+	137	0.271965	0	0	0	1	29	5	0	5	3036	3036	3036	8.95719e-05	NonUniformIntronCover
2	161417102	161417675	TBR1/ENSG00000136535/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161418087	161418200	TBR1/ENSG00000136535/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161418322	161418891	TBR1/ENSG00000136535/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161419919	161420195	TBR1/ENSG00000136535/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161420257	161423368	TBR1/ENSG00000136535/clean	0	+	10	0.0806192	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161423486	161423591	TBR1/ENSG00000136535/known-exon	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161424716	161452122	SLC4A10/ENSG00000144290/clean	0	+	5244	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161424716	161620914	SLC4A10/ENSG00000144290/clean	0	+	23967	0.00215989	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161427503	161452122	SLC4A10/ENSG00000144290/clean	0	+	4029	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161452193	161620914	SLC4A10/ENSG00000144290/clean	0	+	18652	0.00247886	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161620978	161622228	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161620978	161624110	SLC4A10/ENSG00000144290/clean	0	+	163	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161620978	161770972	SLC4A10/ENSG00000144290/clean	0	+	4402	0.00191631	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161622371	161624110	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161624208	161624318	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161624208	161651044	SLC4A10/ENSG00000144290/clean	0	+	318	0.00407271	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161624566	161708693	SLC4A10/ENSG00000144290/clean	0	+	2126	0.0034024	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161624566	161710617	SLC4A10/ENSG00000144290/clean	0	+	2409	0.00333564	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161624566	161770972	SLC4A10/ENSG00000144290/clean	0	+	3883	0.00195758	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161708829	161709761	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161708829	161770972	SLC4A10/ENSG00000144290/clean	0	+	1621	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161709888	161710617	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161710751	161770972	SLC4A10/ENSG00000144290/clean	0	+	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161771054	161804448	SLC4A10/ENSG00000144290/clean	0	+	30	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161804595	161839788	SLC4A10/ENSG00000144290/clean	0	+	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161839927	161854969	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161855130	161862873	SLC4A10/ENSG00000144290/clean	0	+	70	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161863062	161872292	SLC4A10/ENSG00000144290/clean	0	+	90	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161872384	161873793	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161872384	161879130	SLC4A10/ENSG00000144290/clean	0	+	232	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161874005	161879130	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161879288	161882356	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161882444	161894678	SLC4A10/ENSG00000144290/clean	0	+	1060	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161894825	161900910	SLC4A10/ENSG00000144290/clean	0	+	1480	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161901011	161904003	SLC4A10/ENSG00000144290/clean	0	+	306	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161904178	161904775	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161904909	161905641	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161905887	161942791	SLC4A10/ENSG00000144290/clean	0	+	3480	0.00747966	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161942897	161947565	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161947727	161949147	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161949261	161950686	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161950848	161956988	SLC4A10/ENSG00000144290/clean	0	+	50	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161957240	161958486	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161958555	161964134	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161964308	161965050	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161965173	161974248	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161965173	161983178	SLC4A10/ENSG00000144290/clean	0	+	264	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161974316	161976759	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161976876	161977721	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161976876	161983178	SLC4A10/ENSG00000144290/clean	0	+	59	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161977760	161983178	SLC4A10/ENSG00000144290/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161993384	161994960	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161995034	161995299	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	161995372	162005744	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162005809	162008561	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162008661	162009240	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162009295	162011792	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162011987	162014395	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162014465	162016767	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162016866	162017107	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162017155	162017361	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162017155	162018728	DPP4/ENSG00000197635/clean	0	-	210	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162018850	162019222	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162019276	162020228	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162020296	162020580	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162020688	162021458	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162020688	162022754	DPP4/ENSG00000197635/clean	0	-	155	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162022799	162024803	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162024939	162033540	DPP4/ENSG00000197635/clean	0	-	311	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162033653	162035163	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162035324	162038301	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162038422	162038948	DPP4/ENSG00000197635/clean	0	-	14	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162039021	162039131	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162039184	162045531	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162045612	162046701	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162045612	162046914	DPP4/ENSG00000197635/clean	0	-	124	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162046805	162046914	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162047006	162047402	DPP4/ENSG00000197635/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162047501	162073398	DPP4/ENSG00000197635/clean	0	-	90	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162073486	162073975	DPP4/ENSG00000197635/clean	0	-	120	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162143370	162144026	GCG/ENSG00000115263/clean	0	-	27	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162143911	162144026	GCG/ENSG00000115263/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162144170	162145539	GCG/ENSG00000115263/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162145677	162147352	GCG/ENSG00000115263/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162147514	162149086	GCG/ENSG00000115263/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162149187	162152157	GCG/ENSG00000115263/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162171080	162172810	FAP/ENSG00000078098/clean	0	-	10	0.512209	0.863372	0	1	5	18	0	5	0	66	64	64	0.00770098	NonUniformIntronCover
2	162173221	162173722	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	1	0	0	0	53	53	53	0	-
2	162173787	162174866	FAP/ENSG00000078098/clean	0	-	10	0.109448	0	0	0	0	0	0	0	0	50	50	50	0.00218418	-
2	162174966	162183413	FAP/ENSG00000078098/clean	0	-	170	0.212275	0	0	0	0	9	0	7	0	56	56	56	0.00377631	NonUniformIntronCover
2	162183468	162188168	FAP/ENSG00000078098/clean	0	-	10	0.159701	0	0	0	0	0	0	0	0	61	61	61	0.00261122	-
2	162188363	162189102	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	76	74	73	0	-
2	162189172	162189655	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	60	60	60	0	-
2	162189754	162194700	FAP/ENSG00000078098/clean	0	-	10	0.207658	0	0	0	0	1	0	0.3	0	31	34	31	0.00607051	-
2	162194748	162198756	FAP/ENSG00000078098/clean	0	-	321	0.197451	0	0	0	0	0	0	0	0	44	41	40	0.00446746	-
2	162198881	162200565	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	53	53	53	0	-
2	162200619	162202871	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	1	0	0	0	27	27	27	0	-
2	162202942	162203040	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	1	0	0	0	49	49	49	0	-
2	162203145	162209951	FAP/ENSG00000078098/clean	0	-	230	0.345955	0.115122	0	0	2	4	0	3	0	25	25	25	0.0136493	NonUniformIntronCover
2	162209996	162213937	FAP/ENSG00000078098/clean	0	-	80	0	0	0	0	0	0	0	0	0	59	59	59	0	-
2	162214073	162215897	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	29	29	29	0	-
2	162216001	162217985	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	31	28	28	0	-
2	162218140	162219062	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	1	0	0	0	32	35	32	0	-
2	162219183	162219852	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	31	31	31	0	-
2	162219925	162223607	FAP/ENSG00000078098/clean	0	-	140	0	0	0	0	0	6	0	0	0	9	9	9	0	LowCover
2	162223660	162224465	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	34	34	34	0	-
2	162223660	162225482	FAP/ENSG00000078098/clean	0	-	95	0	0	0	0	0	0	0	0	0	34	34	0	0	LowCover
2	162224540	162225482	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	34	34	34	0	-
2	162225577	162226522	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	40	40	40	0	-
2	162226621	162242907	FAP/ENSG00000078098/clean	0	-	260	0.115437	0	0	0	0	0	0	0	0	47	47	47	0.0024501	-
2	162243500	162244743	FAP/ENSG00000078098/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162267379	162267478	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	13	13	13	0	-
2	162267569	162268086	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	20	20	20	0	-
2	162268277	162272225	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	10	10	10	0	-
2	162272387	162273794	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	27	27	27	0	-
2	162273944	162276686	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	12	12	12	0	-
2	162276946	162277414	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	23	23	23	0	-
2	162277693	162278204	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	11	11	11	0	-
2	162278328	162279995	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	2	2	2	0	LowCover
2	162278328	162281327	IFIH1/ENSG00000115267/clean	0	-	137	0	0	0	0	0	0	0	0	0	2	0	0	0	LowCover
2	162280112	162281327	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162281545	162282365	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	9	9	9	0	LowCover
2	162282576	162288134	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	23	23	23	0	-
2	162288355	162293563	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162293668	162306708	IFIH1/ENSG00000115267/clean	0	-	90	0.0183784	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162306855	162310764	IFIH1/ENSG00000115267/clean	0	-	688	0.645762	2.44453	0	3	7	1	0	1	0	2	2	2	0.550009	LowCover
2	162310933	162311236	IFIH1/ENSG00000115267/clean	0	-	10	0	0	0	0	0	0	0	0	0	15	0	0	0	LowCover
2	162310933	162317854	IFIH1/ENSG00000115267/clean	0	-	193	0.0572235	0	0	0	0	0	0	0	0	15	15	15	0.0038004	-
2	162319225	162347577	GCA/ENSG00000115271/clean	0	+	2194	0.00642251	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162319395	162347577	GCA/ENSG00000115271/clean	0	+	2056	0.00643038	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162344275	162346581	GCA/ENSG00000115271/clean	0	+	208	0.0800763	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162344275	162347577	GCA/ENSG00000115271/clean	0	+	302	0.056	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162344525	162347577	GCA/ENSG00000115271/clean	0	+	104	0.0569878	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162346665	162347577	GCA/ENSG00000115271/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162347742	162352337	GCA/ENSG00000115271/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162352407	162356437	GCA/ENSG00000115271/clean	0	+	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162356481	162356757	GCA/ENSG00000115271/clean	0	+	10	0	0	0	0	0	0	0	0	0	1	1	1	0	LowCover
2	162356481	162360745	GCA/ENSG00000115271/clean	0	+	890	0.111144	0	0	0	0	0	7	0	6.4	1	0	0	0.100027	LowCover
2	162356905	162359043	GCA/ENSG00000115271/clean	0	+	10	0.117481	0	0	0	0	1	0	0	0	6	6	6	0.0192042	LowCover
2	162359157	162359493	GCA/ENSG00000115271/clean	0	+	10	0	0	0	0	0	0	0	0	0	1	1	1	0	LowCover
2	162359552	162360216	GCA/ENSG00000115271/clean	0	+	10	0.191131	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162359552	162371305	GCA/ENSG00000115271/clean	0	+	2927	0.0141627	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162372095	162373469	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162373662	162379852	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162380021	162384687	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162384939	162394388	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162394485	162396739	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162396945	162400188	KCNH7/ENSG00000184611/clean	0	-	120	0.0493116	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162400441	162423335	KCNH7/ENSG00000184611/clean	0	-	119	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162423535	162435197	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162435597	162446017	KCNH7/ENSG00000184611/clean	0	-	150	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162446443	162504442	KCNH7/ENSG00000184611/clean	0	-	2630	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162502294	162504442	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162504657	162512653	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162504657	162517729	KCNH7/ENSG00000184611/clean	0	-	41	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162512674	162517729	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162518158	162527922	KCNH7/ENSG00000184611/clean	0	-	360	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162518158	162536924	KCNH7/ENSG00000184611/clean	0	-	722	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162528087	162528183	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162537080	162538069	KCNH7/ENSG00000184611/clean	0	-	11	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162537080	162836536	KCNH7/ENSG00000184611/clean	0	-	7518	0.00048983	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	162836767	162838442	KCNH7/ENSG00000184611/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	163593796	163734902	FIGN/ENSG00000182263/clean	0	-	10096	0.104587	0	0	0	0	0	0	0	0	7	10	7	0.0103505	LowCover
2	163611806	163734902	FIGN/ENSG00000182263/clean	0	-	890	0.0967465	0	0	0	0	8	0	8	0	11	10	3	0.00871845	LowCover
2	163611806	163735837	FIGN/ENSG00000182263/clean	0	-	1070	0.0961524	0	0	0	0	8	0	8	0	11	27	8	0.00354856	LowCover
2	163735072	163735837	FIGN/ENSG00000182263/clean	0	-	10	0	0	0	0	0	0	0	0	0	19	27	19	0	MinorIsoform
2	164493182	164494430	GRB14/ENSG00000115290/clean	0	-	10	0.201939	0	0	0	0	0	0	0	3	86	62	62	0.00234262	MinorIsoform
2	164493182	164497007	GRB14/ENSG00000115290/clean	0	-	114	0.134735	0	0	0	0	0	0	0	0	86	116	24	0.00116016	MinorIsoform
2	164494524	164497007	GRB14/ENSG00000115290/clean	0	-	10	0.101092	0	0	0	0	0	0	0	0	92	116	92	0.000870722	-
2	164497095	164497210	GRB14/ENSG00000115290/clean	0	-	10	1	6	6	6	6	8	6	6	6	96	96	96	0.0588235	-
2	164497283	164497373	GRB14/ENSG00000115290/clean	0	-	10	1	3	3	3	3	6	3	3.8	3	46	46	46	0.0612245	NonUniformIntronCover
2	164497490	164502254	GRB14/ENSG00000115290/clean	0	-	10	0.595078	1.14564	0	1	4	14	0	16.2	0	57	57	53	0.0197029	NonUniformIntronCover
2	164502335	164508454	GRB14/ENSG00000115290/clean	0	-	10	0.3688	0.172188	0	0	3	9	0	18	0	56	48	48	0.00654263	NonUniformIntronCover
2	164508550	164508741	GRB14/ENSG00000115290/clean	0	-	10	0.226519	0	0	0	0	13	0	8.2	0	30	38	30	0.00592571	NonUniformIntronCover
2	164508852	164521979	GRB14/ENSG00000115290/clean	0	-	60	0.0191322	0	0	0	0	0	0	0	0	37	37	37	0.000516818	-
2	164522117	164525003	GRB14/ENSG00000115290/clean	0	-	10	0	0	0	0	0	0	0	0	0	47	47	47	0	-
2	164525078	164527013	GRB14/ENSG00000115290/clean	0	-	10	0	0	0	0	0	0	0	0	0	30	30	30	0	-
2	164527135	164547659	GRB14/ENSG00000115290/clean	0	-	250	0.00848377	0	0	0	0	4	0	0	0	53	53	53	0.000160046	NonUniformIntronCover
2	164547816	164619686	GRB14/ENSG00000115290/clean	0	-	1000	0.0506138	0	0	0	0	1	0	0	0	39	36	33	0.00129611	-
2	164619819	164621118	GRB14/ENSG00000115290/clean	0	-	148	0.0651607	0	0	0	0	0	0	0	0	37	34	34	0.001758	-
2	164653914	164665846	COBLL1/ENSG00000082438/clean	0	-	440	0.0925861	0	0	0	0	0	0	0	0	0	0	0	0	LowCover
2	164665901	164692220	COBLL1/ENSG00000082438/clean	0	-	6613	0.0126865	0	0	0	0	0	0	0	0	0	94	0	0.000134944	LowCover
2	164686032	164692220	COBLL1/ENSG00000082438/clean	0	-	475	0	0	0	0	0	4	0	0	0	92	94	92	0	NonUniformIntronCover
2	164692397	164694268	COBLL1/ENSG00000082438/clean	0	-	90	0	0	0	0	0	1	0	0	0	67	67	67	0	-
2	164692706	164694268	COBLL1/ENSG00000082438/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	67	0	0	LowCover
2	164695833	164699404	COBLL1/ENSG00000082438/clean	0	-	13	0.105396	0	0	0	0	29	0	0.1	0	8	33	8	0.00318366	LowCover
2	164699499	164700521	COBLL1/ENSG00000082438/clean	0	-	10	0.405138	0.527094	0	0	2	0	2	0	2	53	53	53	0.00758613	-
2	164700756	164703103	COBLL1/ENSG00000082438/clean	0	-	140	0	0	0	0	0	0	0	0	0	17	0	0	0	LowCover
2	164700756	164704443	COBLL1/ENSG00000082438/clean	0	-	321	0.0353535	0	0	0	0	0	0	0	0	17	18	17	0.00196024	-
2	164703220	164704443	COBLL1/ENSG00000082438/clean	0	-	64	0.102675	0	0	0	0	0	0	3	0	1	18	1	0.0056718	LowCover
2	164704518	164704951	COBLL1/ENSG00000082438/clean	0	-	10	0.394799	0.719298	0	0	3	0	3	0	3	24	24	24	0.0161837	NonUniformIntronCover
2	164705105	164722074	COBLL1/ENSG00000082438/clean	0	-	50	0	0	0	0	0	0	0	0	0	6	6	6	0	LowCover
2	164705105	164743686	COBLL1/ENSG00000082438/clean	0	-	1089	0.00312067	0	0	0	0	0	0	0	0	6	9	0	0.00034662	LowCover
2	164705105	164841155	COBLL1/ENSG00000082438/clean	0	-	2843	0.00653119	0	0	0	0	0	0	0	0	6	2	0	0.00108735	LowCover
2	164722311	164722424	COBLL1/ENSG00000082438/clean	0	-	10	0	0	0	0	0	0	0	0	0	19	19	19	0	-
2	164722522	164727105	COBLL1/ENSG00000082438/clean	0	-	60	0	0	0	0	0	0	0	0	0	28	0	0	0	LowCover
2	164722522	164727968	COBLL1/ENSG00000082438/clean	0	-	109	0	0	0	0	0	0	0	0	0	28	28	28	0	-
2	164727144	164727968	COBLL1/ENSG00000082438/clean	0	-	10	0	0	0	0	0	0	0	0	0	0	28	0	0	LowCover
2	164728197	164729913	COBLL1/ENSG00000082438/clean	0	-	10	0	0	0	0	0	7	0	0	0	13	13	13	0	NonUniformIntronCover
2	164730115	164743686	COBLL1/ENSG00000082438/clean	0	-	144	0.00871379	0	0	0	0	0	0	0	0	12	9	9	0.000725622	LowCover
2	164730115	164841155	COBLL1/ENSG00000082438/clean	0	-	1898	0.00797127	0	0	0	0	0	0	0	0	12	2	0	0.000663831	LowCover
2	164738289	164743686	COBLL1/ENSG00000082438/clean	0	-	90	0.0220464	0	0	0	0	0	0	0	0	0	9	0	0.00244361	LowCover
2	164743875	164761282	COBLL1/ENSG00000082438/clean	0	-	10	0.00241421	0	0	0	0	0	0	0	0	7	0	0	0.000344768	LowCover
